customer_id,signup_date,churn_date,region,age,plan,service,contract,payment_method,monthly_charges,support_tickets,avg_satisfaction,data_usage_gb,add_ons,late_payments,churned
C103998,2024-12-13,,South,27,Premium,Fiber,1 Year,UPI,1918,2,3.9,134.8,3,0,0
C103999,2023-01-09,2023-08-11,North,47,Standard,5G,1 Year,Credit Card,1098,5,2.8,64.9,1,0,1
C104000,2023-10-01,2025-10-07,West,46,Premium,5G,Month-to-Month,Auto-debit,2138,2,3.1,140.5,4,0,1
C104001,2023-03-30,,South,26,Basic,5G,2 Year,Credit Card,493,2,3.4,63.2,0,2,0
C104002,2022-11-19,,West,36,Standard,5G,2 Year,UPI,1066,2,2.5,68.3,1,0,0
C104003,2024-02-03,,South,60,Basic,Fiber,Month-to-Month,UPI,474,0,4.1,41.5,0,0,0
C104004,2025-06-07,,East,28,Basic,Fiber,1 Year,UPI,614,1,2.4,96.7,1,2,0
C104005,2022-10-17,,North,43,Standard,Broadband,1 Year,UPI,1165,4,1.9,106.5,3,0,0
C104006,2024-04-14,,East,42,Basic,Broadband,2 Year,UPI,863,2,2.8,53.6,4,0,0
C104007,2025-01-05,,North,37,Standard,Broadband,1 Year,Auto-debit,761,4,3.9,62.1,0,0,0
C104008,2023-11-13,2025-03-11,North,18,Standard,Broadband,Month-to-Month,UPI,897,1,2.8,103.3,1,0,1
C104009,2023-09-04,,East,48,Basic,5G,1 Year,Auto-debit,486,1,3.8,52.7,0,1,0
C104010,2024-01-12,,South,38,Standard,Broadband,Month-to-Month,Auto-debit,1219,0,2.4,86.3,4,0,0
C104011,2023-06-15,,North,51,Standard,5G,1 Year,UPI,1193,0,3.8,105.5,2,1,0
C104012,2024-04-14,,Central,41,Premium,Broadband,1 Year,Auto-debit,1489,1,5.0,138.8,1,1,0
C104013,2025-08-11,,North,39,Basic,Broadband,1 Year,UPI,754,2,3.7,20.7,3,0,0
C104014,2023-08-23,,East,42,Premium,Broadband,Month-to-Month,Net Banking,1403,1,2.3,121.2,0,2,0
C104015,2023-08-18,,East,26,Premium,5G,Month-to-Month,Auto-debit,2051,0,4.0,67.5,3,1,0
C104016,2022-09-17,,South,57,Standard,Fiber,1 Year,Auto-debit,935,0,3.5,101.2,0,1,0
C104017,2024-05-12,,South,33,Basic,Fiber,Month-to-Month,UPI,684,0,4.7,20.2,2,0,0
C104018,2025-08-04,2025-12-08,North,34,Standard,Fiber,Month-to-Month,UPI,946,1,3.5,72.6,0,0,1
C104019,2024-02-28,2024-10-04,West,54,Premium,Broadband,Month-to-Month,UPI,1560,4,2.0,121.4,1,0,1
C104020,2024-07-14,,South,41,Basic,5G,2 Year,Auto-debit,744,2,3.2,24.9,3,0,0
C104021,2024-09-18,,North,35,Premium,Fiber,Month-to-Month,UPI,1820,1,3.3,113.2,2,0,0
C104022,2023-07-24,2025-01-24,South,43,Premium,5G,1 Year,Credit Card,1943,2,2.0,173.1,2,0,1
C104023,2023-04-14,2024-10-03,Central,46,Standard,Fiber,Month-to-Month,UPI,1204,3,2.9,55.8,3,2,1
C104024,2025-01-06,,West,37,Standard,5G,2 Year,UPI,1425,1,3.6,85.2,4,0,0
C104025,2024-08-07,,Central,49,Standard,Fiber,Month-to-Month,Credit Card,1070,1,3.8,95.0,1,0,0
C104026,2023-01-11,,East,23,Standard,5G,Month-to-Month,UPI,1371,2,4.0,43.2,4,1,0
C104027,2024-08-05,2025-02-28,West,41,Premium,5G,Month-to-Month,Credit Card,1816,2,3.3,120.4,0,0,1
C104028,2025-07-19,,East,48,Basic,5G,Month-to-Month,Credit Card,837,1,2.5,39.8,4,0,0
C104029,2022-06-09,,Central,45,Basic,Broadband,2 Year,Credit Card,819,1,3.0,43.9,4,0,0
C104030,2022-09-18,,East,18,Basic,Fiber,1 Year,Credit Card,621,0,3.8,19.8,2,0,0
C104031,2023-07-18,,South,36,Premium,5G,1 Year,UPI,1723,2,4.4,58.3,0,0,0
C104032,2023-11-01,,East,23,Basic,Fiber,1 Year,Auto-debit,659,1,3.6,81.4,2,2,0
C104033,2024-01-02,,East,53,Premium,5G,2 Year,Credit Card,1832,1,3.7,172.1,1,0,0
C104034,2024-04-21,,North,33,Standard,5G,2 Year,Credit Card,1082,0,3.6,82.3,2,1,0
C104035,2023-04-12,,South,52,Basic,5G,1 Year,UPI,622,2,3.3,69.4,1,0,0
C104036,2024-11-16,2025-07-06,South,23,Premium,Broadband,Month-to-Month,UPI,1430,2,4.8,60.8,0,1,1
C104037,2024-08-12,2025-05-08,West,43,Standard,Fiber,Month-to-Month,Auto-debit,1308,2,3.2,65.8,4,0,1
C104038,2024-03-27,,South,38,Basic,Broadband,1 Year,Auto-debit,785,1,3.4,37.7,4,1,0
C104039,2025-02-05,,West,71,Basic,Fiber,1 Year,UPI,642,3,3.1,30.1,2,0,0
C104040,2023-04-13,,South,52,Basic,5G,1 Year,UPI,826,1,3.1,25.1,4,0,0
C104041,2023-12-04,2024-04-28,West,51,Basic,Broadband,Month-to-Month,UPI,722,3,2.0,85.4,4,1,1
C104042,2025-06-24,,North,62,Basic,5G,1 Year,Net Banking,927,1,2.3,32.3,4,0,0
C104043,2022-12-24,2023-09-04,Central,41,Standard,Broadband,Month-to-Month,UPI,1238,4,2.3,92.3,4,0,1
C104044,2023-05-31,2025-02-23,East,37,Basic,Broadband,Month-to-Month,Auto-debit,423,3,3.9,52.2,0,0,1
C104045,2025-10-12,,South,35,Basic,Fiber,2 Year,UPI,771,0,4.6,74.6,3,0,0
C104046,2024-04-22,2025-05-30,South,42,Basic,Broadband,1 Year,Auto-debit,826,2,2.5,63.8,4,2,1
C104047,2023-08-31,2024-06-19,South,18,Standard,Broadband,Month-to-Month,UPI,828,6,2.2,63.2,0,0,1
C104048,2024-11-13,,South,38,Premium,5G,Month-to-Month,UPI,1717,3,3.3,62.6,0,2,0
C104049,2024-03-27,,West,41,Basic,Fiber,1 Year,UPI,567,2,2.8,69.1,1,0,0
C104050,2023-10-23,,Central,36,Basic,Fiber,Month-to-Month,UPI,843,4,3.7,81.5,4,0,0
C104051,2023-03-25,2025-05-25,West,20,Standard,Broadband,Month-to-Month,Auto-debit,1184,1,4.1,252.5,4,0,1
C104052,2023-06-07,,East,36,Premium,Broadband,1 Year,Credit Card,1643,0,4.3,192.3,2,0,0
C104053,2025-09-12,,South,20,Premium,Broadband,1 Year,UPI,1858,5,2.8,85.7,4,1,0
C104054,2024-10-12,2025-04-03,West,59,Premium,Fiber,Month-to-Month,Auto-debit,1515,1,2.7,91.4,0,2,1
C104055,2023-12-22,2024-12-18,West,35,Premium,Fiber,Month-to-Month,UPI,1995,5,3.7,41.8,4,0,1
C104056,2025-03-22,,South,18,Standard,5G,1 Year,UPI,1382,0,4.2,49.1,4,1,0
C104057,2022-02-07,2023-10-31,Central,36,Premium,Fiber,Month-to-Month,UPI,2051,3,3.5,62.5,4,0,1
C104058,2022-06-03,,South,49,Basic,Fiber,Month-to-Month,Credit Card,500,2,2.8,59.3,1,0,0
C104059,2025-07-31,,West,40,Premium,Fiber,Month-to-Month,Auto-debit,1786,1,3.3,190.3,3,1,0
C104060,2022-11-21,,Central,27,Premium,Fiber,Month-to-Month,UPI,1741,1,4.1,364.7,1,2,0
C104061,2023-06-16,,West,30,Premium,Fiber,2 Year,Net Banking,1845,2,4.3,552.1,2,0,0
C104062,2025-02-24,,North,35,Standard,Broadband,Month-to-Month,UPI,1124,4,4.0,83.5,4,0,0
C104063,2024-02-23,,East,33,Premium,Fiber,2 Year,UPI,1802,2,3.0,,2,0,0
C104064,2025-05-13,,North,23,Basic,5G,Month-to-Month,Net Banking,857,2,3.2,36.4,3,0,0
C104065,2025-07-02,,West,37,Standard,5G,1 Year,Net Banking,1154,3,1.6,52.1,2,0,0
C104066,2024-02-17,,South,22,Basic,Broadband,Month-to-Month,Credit Card,403,2,1.6,142.7,0,0,0
C104067,2023-08-19,2024-11-19,West,49,Standard,Broadband,1 Year,UPI,819,6,2.7,18.4,0,0,1
C104068,2024-02-03,,Central,51,Standard,5G,2 Year,UPI,1239,0,3.2,165.7,3,0,0
C104069,2025-11-22,,North,26,Basic,5G,Month-to-Month,Net Banking,575,1,2.2,27.7,1,1,0
C104070,2024-05-11,,South,29,Basic,5G,Month-to-Month,Credit Card,530,1,2.7,36.4,1,0,0
C104071,2022-05-27,,East,33,Basic,5G,2 Year,Credit Card,492,1,3.8,12.2,0,1,0
C104072,2024-06-12,,South,38,Standard,5G,2 Year,UPI,1363,3,3.3,124.9,4,0,0
C104073,2023-02-15,,North,41,Standard,5G,2 Year,Auto-debit,1007,1,2.4,109.6,0,0,0
C104074,2025-04-20,2025-06-06,North,44,Standard,5G,Month-to-Month,UPI,1222,3,3.9,42.7,2,1,1
C104075,2023-10-24,,South,43,Basic,Fiber,Month-to-Month,Net Banking,613,0,3.3,76.9,1,0,0
C104076,2023-12-22,,East,57,Premium,Fiber,Month-to-Month,Net Banking,2098,1,3.9,186.3,4,0,0
C104077,2025-12-17,,East,39,Standard,Fiber,1 Year,UPI,1224,2,3.3,56.5,3,0,0
C104078,2023-08-22,,North,22,Basic,5G,Month-to-Month,Credit Card,486,1,3.5,15.8,0,2,0
C104079,2023-09-10,,South,19,Basic,5G,Month-to-Month,Credit Card,781,1,2.9,39.6,3,0,0
C104080,2025-09-01,,South,58,Standard,5G,1 Year,Credit Card,960,0,3.8,124.1,0,0,0
C104081,2025-11-23,,South,44,Basic,Fiber,Month-to-Month,Auto-debit,675,0,4.0,28.0,2,1,0
C104082,2022-11-29,,West,40,Basic,Fiber,1 Year,Credit Card,538,3,2.9,75.9,1,0,0
C104083,2025-11-04,2025-11-30,South,43,Basic,Fiber,Month-to-Month,UPI,777,1,3.6,28.8,3,0,1
C104084,2024-07-06,,East,40,Basic,5G,2 Year,UPI,659,0,4.6,42.3,2,1,0
C104085,2023-12-11,,Central,43,Basic,Fiber,Month-to-Month,Net Banking,638,0,3.5,30.6,2,0,0
C104086,2024-12-07,,East,34,Basic,Fiber,1 Year,UPI,872,2,3.8,47.8,4,0,0
C104087,2024-10-22,2025-01-17,East,51,Premium,Fiber,Month-to-Month,Auto-debit,1802,2,3.4,177.8,2,1,1
C104088,2024-03-03,,North,32,Standard,5G,Month-to-Month,UPI,1021,1,4.5,166.6,1,1,0
C104089,2024-05-27,2024-11-22,North,27,Standard,Fiber,Month-to-Month,UPI,1116,2,2.3,81.8,2,0,1
C104090,2023-11-06,,North,18,Standard,5G,2 Year,UPI,1363,3,4.0,33.8,4,1,0
C104091,2023-04-07,2025-03-07,West,35,Standard,5G,Month-to-Month,Auto-debit,1046,3,2.7,101.1,0,1,1
C104092,2023-08-26,2025-08-12,West,53,Basic,Broadband,Month-to-Month,Net Banking,537,4,4.3,38.1,1,0,1
C104093,2023-11-29,,North,33,Basic,5G,1 Year,Credit Card,605,2,3.6,37.7,2,0,0
C104094,2022-09-22,,North,21,Basic,Fiber,Month-to-Month,UPI,590,2,3.9,46.6,1,0,0
C104095,2025-03-17,,South,41,Standard,Fiber,Month-to-Month,Auto-debit,1231,0,3.7,97.5,3,0,0
C104096,2023-04-26,2025-09-15,East,30,Standard,Broadband,Month-to-Month,Auto-debit,740,4,3.3,59.9,0,1,1
C104097,2022-09-20,,East,57,Basic,Fiber,Month-to-Month,UPI,593,1,4.0,59.1,1,1,0
C104098,2023-11-29,,West,51,Standard,Broadband,Month-to-Month,Auto-debit,946,0,3.7,90.2,2,0,0
C104099,2023-05-13,,Central,23,Premium,5G,Month-to-Month,Auto-debit,2191,2,4.0,157.7,4,0,0
C104100,2022-12-13,,South,36,Basic,Fiber,Month-to-Month,UPI,532,3,1.0,68.7,1,1,0
C104101,2022-02-09,,East,29,Standard,Fiber,Month-to-Month,UPI,957,1,3.1,24.5,1,0,0
C104102,2024-08-05,,East,24,Standard,Broadband,1 Year,Credit Card,1280,1,3.6,60.6,4,1,0
C104103,2024-06-14,,South,37,Standard,Broadband,1 Year,Credit Card,935,1,3.9,68.3,2,1,0
C104104,2024-08-25,,Central,48,Standard,Broadband,Month-to-Month,Auto-debit,866,2,4.0,65.1,1,0,0
C104105,2025-04-10,,North,37,Standard,Fiber,Month-to-Month,Credit Card,1290,0,3.6,47.8,4,0,0
C104106,2023-02-03,,West,32,Basic,Broadband,1 Year,UPI,381,3,2.8,31.9,0,0,0
C104107,2023-06-04,2025-03-06,West,18,Standard,Fiber,Month-to-Month,UPI,1244,3,3.7,95.6,3,2,1
C104108,2024-05-06,,Central,30,Premium,Fiber,2 Year,Net Banking,2007,2,4.3,148.5,4,1,0
C104109,2025-12-19,,East,45,Basic,5G,Month-to-Month,UPI,737,0,4.3,44.9,2,0,0
C104110,2022-07-07,2024-12-08,South,22,Premium,Broadband,Month-to-Month,UPI,1810,3,3.1,71.4,4,0,1
C104111,2025-03-30,,West,53,Basic,5G,Month-to-Month,UPI,729,0,5.0,68.0,3,1,0
C104112,2024-01-05,,West,31,Standard,5G,1 Year,Auto-debit,1219,2,3.4,109.3,2,0,0
C104113,2025-10-03,,East,40,Standard,Fiber,Month-to-Month,UPI,928,0,4.0,128.5,0,0,0
C104114,2025-01-03,2025-10-05,West,33,Standard,5G,Month-to-Month,UPI,974,6,3.4,49.9,0,1,1
C104115,2023-10-09,,South,24,Premium,Fiber,Month-to-Month,Auto-debit,1989,0,5.0,723.1,3,1,0
C104116,2023-02-26,,East,43,Basic,Broadband,1 Year,UPI,720,1,4.0,49.4,3,1,0
C104117,2022-06-04,2024-07-25,West,31,Standard,Fiber,Month-to-Month,Net Banking,1254,1,2.9,50.5,3,1,1
C104118,2024-08-11,,South,28,Standard,5G,1 Year,UPI,1137,2,3.4,242.1,1,0,0
C104119,2023-02-13,2025-08-15,East,18,Premium,Fiber,Month-to-Month,Auto-debit,1592,0,4.4,171.4,0,1,1
C104120,2024-07-22,,Central,54,Standard,5G,Month-to-Month,UPI,1024,0,5.0,81.6,0,0,0
C104121,2024-11-21,,West,38,Premium,Fiber,Month-to-Month,UPI,1621,1,5.0,138.6,0,1,0
C104122,2024-11-12,,Central,51,Premium,5G,2 Year,UPI,1825,0,3.6,223.9,1,2,0
C104123,2023-02-11,2024-07-14,South,45,Basic,5G,Month-to-Month,Auto-debit,846,2,3.9,50.2,4,0,1
C104124,2025-06-30,,Central,51,Premium,5G,Month-to-Month,Auto-debit,2047,1,3.2,49.8,3,0,0
C104125,2025-08-13,,North,31,Premium,Broadband,2 Year,UPI,1422,4,2.9,116.9,0,0,0
C104126,2025-05-13,,East,22,Basic,Fiber,Month-to-Month,UPI,558,0,3.2,69.3,1,0,0
C104127,2024-02-08,,East,47,Standard,5G,Month-to-Month,UPI,1387,1,4.7,72.0,4,1,0
C104128,2025-03-31,2025-09-14,West,40,Basic,Broadband,Month-to-Month,UPI,598,6,2.5,27.0,2,1,1
C104129,2025-09-09,,Central,32,Standard,Fiber,1 Year,UPI,1006,3,3.3,72.4,1,1,0
C104130,2025-10-09,,West,47,Basic,Broadband,Month-to-Month,Auto-debit,560,3,3.1,68.1,1,1,0
C104131,2023-03-18,,East,42,Standard,Broadband,2 Year,UPI,909,0,4.1,139.5,1,0,0
C104132,2022-01-19,,South,46,Standard,Broadband,1 Year,Auto-debit,978,3,3.3,42.3,2,0,0
C104133,2024-12-14,,East,26,Standard,5G,Month-to-Month,UPI,1124,2,2.8,40.9,2,1,0
C104134,2025-03-26,2025-08-28,East,50,Basic,5G,Month-to-Month,Auto-debit,689,2,2.1,42.9,2,0,1
C104135,2025-05-28,,North,38,Standard,5G,1 Year,Credit Card,1273,0,2.9,52.1,3,1,0
C104136,2022-11-10,,East,51,Standard,5G,2 Year,UPI,1073,1,2.4,55.2,1,2,0
C104137,2025-01-02,,West,50,Standard,Broadband,2 Year,Auto-debit,1035,3,3.2,64.4,2,1,0
C104138,2022-11-10,2024-11-19,West,46,Basic,Fiber,Month-to-Month,UPI,858,2,2.7,64.9,4,1,1
C104139,2025-12-17,,West,37,Basic,Broadband,1 Year,Auto-debit,431,1,4.2,29.0,1,1,0
C104140,2024-04-08,,South,47,Standard,5G,1 Year,Auto-debit,1420,1,3.7,41.1,4,1,0
C104141,2022-05-17,,East,51,Premium,Fiber,2 Year,Auto-debit,1744,2,2.2,81.5,2,0,0
C104142,2022-08-28,,North,45,Basic,5G,Month-to-Month,Auto-debit,625,1,3.3,20.8,1,0,0
C104143,2025-05-04,,South,40,Standard,Broadband,1 Year,UPI,1077,1,2.1,75.7,3,2,0
C104144,2025-11-24,,East,47,Basic,5G,1 Year,Credit Card,601,2,2.5,46.7,1,0,0
C104145,2022-09-09,,South,32,Standard,Broadband,2 Year,Net Banking,897,3,2.7,122.1,1,0,0
C104146,2024-12-13,,North,56,Basic,Fiber,1 Year,UPI,552,1,2.9,26.0,1,1,0
C104147,2025-10-29,,West,18,Standard,Broadband,2 Year,Credit Card,1005,1,4.9,78.4,2,0,0
C104148,2024-08-20,,South,38,Basic,5G,Month-to-Month,UPI,502,0,4.3,52.3,0,0,0
C104149,2025-07-15,2025-11-10,South,33,Basic,Broadband,Month-to-Month,Net Banking,573,1,,20.4,1,0,1
C104150,2024-06-08,2024-12-16,South,30,Basic,Fiber,Month-to-Month,UPI,765,1,4.5,49.3,3,0,1
C104151,2023-02-03,,East,42,Basic,5G,2 Year,UPI,608,0,3.1,50.3,1,0,0
C104152,2025-12-14,,South,24,Standard,Broadband,Month-to-Month,Auto-debit,969,0,3.6,69.1,2,0,0
C104153,2024-02-11,2025-05-21,East,64,Premium,Fiber,1 Year,Auto-debit,1723,1,4.3,62.1,1,0,1
C104154,2023-05-30,,East,22,Standard,5G,2 Year,UPI,1354,1,2.8,70.9,4,0,0
C104155,2025-07-01,,North,27,Premium,Broadband,2 Year,UPI,1544,0,4.5,44.3,1,1,0
C104156,2024-10-11,,Central,25,Standard,5G,1 Year,Net Banking,1236,0,4.0,86.7,3,2,0
C104157,2023-08-06,,North,40,Basic,Broadband,1 Year,UPI,662,4,3.2,64.1,3,1,0
C104158,2023-02-27,2024-11-06,South,50,Basic,5G,Month-to-Month,Net Banking,632,2,4.6,39.6,2,1,1
C104159,2025-01-29,,North,44,Standard,Broadband,Month-to-Month,Auto-debit,1212,3,3.4,139.7,4,1,0
C104160,2024-07-10,,East,56,Basic,5G,Month-to-Month,UPI,878,0,3.9,31.2,4,0,0
C104161,2023-04-19,,South,28,Premium,5G,1 Year,UPI,1776,1,2.7,81.9,0,0,0
C104162,2025-10-05,2025-12-18,West,46,Standard,Broadband,Month-to-Month,UPI,958,1,3.7,64.1,2,1,1
C104163,2023-07-21,,South,34,Standard,5G,Month-to-Month,UPI,1020,2,3.0,228.6,0,0,0
C104164,2025-01-24,,East,41,Standard,Fiber,1 Year,Credit Card,1338,1,3.5,63.9,4,0,0
C104165,2023-02-02,,South,51,Basic,Fiber,Month-to-Month,UPI,863,1,,129.1,4,0,0
C104166,2023-11-16,,North,18,Standard,5G,2 Year,Auto-debit,1198,0,4.1,72.3,2,1,0
C104167,2025-01-12,2025-04-08,South,62,Basic,Broadband,Month-to-Month,Net Banking,503,1,2.9,29.5,1,0,1
C104168,2024-04-14,,East,36,Basic,5G,2 Year,UPI,858,2,3.4,117.4,4,3,0
C104169,2025-08-10,2025-11-25,South,19,Basic,Broadband,Month-to-Month,Credit Card,455,2,2.6,48.5,1,0,1
C104170,2023-07-26,,Central,30,Basic,Broadband,1 Year,UPI,718,4,1.5,38.2,3,1,0
C104171,2023-05-24,,West,39,Standard,Fiber,1 Year,UPI,1201,1,3.3,113.4,3,0,0
C104172,2025-09-18,,Central,30,Basic,5G,Month-to-Month,Credit Card,616,0,4.1,82.5,1,1,0
C104173,2024-03-09,,South,18,Basic,5G,Month-to-Month,UPI,660,0,3.3,33.1,1,2,0
C104174,2024-10-21,,West,39,Premium,Fiber,2 Year,UPI,1987,0,4.1,185.1,4,2,0
C104175,2025-07-17,2025-08-14,East,29,Premium,5G,Month-to-Month,UPI,1923,3,3.0,105.3,2,1,1
C104176,2025-11-11,,East,46,Standard,5G,1 Year,UPI,1184,1,2.8,45.1,2,0,0
C104177,2025-11-03,,Central,25,Standard,Broadband,Month-to-Month,Net Banking,1197,3,3.4,51.7,4,1,0
C104178,2025-08-07,,East,65,Standard,5G,1 Year,Auto-debit,1221,2,2.8,41.0,2,0,0
C104179,2024-07-17,,Central,44,Basic,Fiber,Month-to-Month,Net Banking,656,4,3.1,46.2,2,1,0
C104180,2024-06-24,2025-02-10,West,40,Standard,5G,1 Year,Auto-debit,1181,4,1.8,77.1,1,2,1
C104181,2025-07-03,,North,45,Basic,Broadband,1 Year,Credit Card,713,2,3.4,78.3,3,0,0
C104182,2024-12-22,2025-12-19,West,18,Standard,5G,Month-to-Month,UPI,1030,2,3.7,113.8,0,1,1
C104183,2025-01-14,,East,32,Premium,Fiber,Month-to-Month,Auto-debit,1706,1,4.0,96.4,1,0,0
C104184,2024-06-11,,Central,59,Standard,Broadband,2 Year,UPI,1235,2,3.9,66.9,4,0,0
C104185,2024-10-04,,West,34,Premium,Fiber,1 Year,UPI,1700,3,3.7,85.2,1,0,0
C104186,2024-09-30,,North,37,Standard,Fiber,2 Year,Auto-debit,1289,2,3.5,77.9,4,1,0
C104187,2023-10-17,,North,32,Standard,5G,1 Year,Net Banking,1431,0,4.4,66.0,4,2,0
C104188,2022-12-01,2025-11-09,North,56,Standard,5G,1 Year,Auto-debit,1095,4,2.5,75.6,1,0,1
C104189,2022-10-18,,East,35,Standard,Broadband,1 Year,UPI,1205,6,2.7,153.1,4,0,0
C104190,2024-09-09,,North,23,Standard,Fiber,2 Year,Auto-debit,1255,2,3.3,157.1,3,1,0
C104191,2024-02-22,2025-03-27,West,69,Basic,Broadband,Month-to-Month,UPI,801,4,4.1,32.4,4,2,1
C104192,2025-05-07,,East,21,Standard,5G,Month-to-Month,UPI,1191,1,3.7,108.7,2,1,0
C104193,2025-01-21,,West,37,Basic,Broadband,2 Year,Auto-debit,378,3,2.2,61.3,0,0,0
C104194,2023-03-16,,South,28,Standard,Broadband,2 Year,Credit Card,1039,3,3.2,56.0,2,0,0
C104195,2024-09-18,,East,30,Basic,Broadband,Month-to-Month,Net Banking,781,1,2.9,89.6,4,1,0
C104196,2023-06-23,,North,25,Standard,Fiber,Month-to-Month,Auto-debit,917,5,3.1,35.2,0,2,0
C104197,2022-05-27,,Central,32,Basic,Fiber,1 Year,Auto-debit,470,1,4.1,75.7,0,0,0
C104198,2024-11-28,,North,50,Basic,Broadband,1 Year,UPI,806,1,3.1,41.7,4,0,0
C104199,2025-06-20,,North,18,Standard,5G,Month-to-Month,UPI,1237,0,3.1,43.1,2,0,0
C104200,2023-01-21,,North,53,Basic,5G,1 Year,Auto-debit,694,0,3.9,40.3,2,0,0
C104201,2024-09-06,,West,51,Premium,Broadband,Month-to-Month,Credit Card,1751,3,2.6,301.6,3,0,0
C104202,2025-09-04,2025-10-12,North,44,Standard,Broadband,Month-to-Month,Credit Card,1086,3,2.5,258.6,3,0,1
C104203,2023-07-20,,East,40,Basic,5G,1 Year,UPI,712,4,2.4,30.0,2,2,0
C104204,2022-08-15,,West,41,Basic,Broadband,Month-to-Month,UPI,689,0,4.2,43.4,3,1,0
C104205,2023-01-26,,West,55,Premium,Fiber,1 Year,Auto-debit,1891,3,2.2,107.4,2,0,0
C104206,2024-05-30,2025-05-30,North,18,Standard,Broadband,Month-to-Month,Credit Card,884,1,3.0,73.0,1,1,1
C104207,2024-04-19,,North,47,Standard,Broadband,2 Year,Auto-debit,1086,1,5.0,166.1,3,1,0
C104208,2022-03-12,,South,29,Basic,Fiber,Month-to-Month,UPI,562,1,4.9,36.4,1,0,0
C104209,2023-09-03,,North,48,Standard,Fiber,2 Year,UPI,1304,0,4.6,49.9,4,2,0
C104210,2023-04-19,,West,31,Premium,Broadband,1 Year,Credit Card,1511,1,3.8,94.4,1,0,0
C104211,2022-06-02,,South,46,Basic,5G,Month-to-Month,Auto-debit,548,1,4.1,40.3,0,0,0
C104212,2024-03-22,,South,19,Basic,Fiber,2 Year,UPI,861,0,3.5,65.0,4,0,0
C104213,2022-08-26,2024-11-08,North,18,Basic,Fiber,Month-to-Month,UPI,466,2,1.4,47.1,0,1,1
C104214,2025-12-17,2025-12-26,East,37,Basic,Fiber,Month-to-Month,Credit Card,846,3,2.7,61.7,4,4,1
C104215,2024-01-20,,North,55,Standard,Fiber,2 Year,UPI,1196,0,3.5,125.1,3,0,0
C104216,2025-11-24,,West,44,Premium,Broadband,2 Year,UPI,1601,2,3.5,102.4,2,1,0
C104217,2025-08-15,,North,44,Premium,5G,1 Year,Credit Card,1848,0,4.3,113.9,1,1,0
C104218,2022-08-18,,Central,48,Premium,5G,2 Year,UPI,1895,2,4.7,150.7,1,0,0
C104219,2025-04-14,,West,33,Basic,Fiber,Month-to-Month,Net Banking,420,1,3.6,32.5,0,1,0
C104220,2025-06-30,,North,45,Premium,5G,Month-to-Month,UPI,2203,0,3.3,120.6,4,0,0
C104221,2023-11-12,,North,31,Basic,Fiber,Month-to-Month,Net Banking,552,1,3.4,75.1,1,2,0
C104222,2025-06-25,,South,34,Basic,Broadband,Month-to-Month,Auto-debit,405,2,3.8,47.0,0,0,0
C104223,2025-07-05,,North,36,Standard,Broadband,1 Year,Auto-debit,756,2,3.2,139.4,0,1,0
C104224,2024-08-27,,North,31,Basic,5G,Month-to-Month,Net Banking,818,0,3.2,28.0,3,1,0
C104225,2024-03-18,2025-04-25,West,37,Premium,Broadband,1 Year,Credit Card,1559,2,3.9,139.6,2,0,1
C104226,2023-06-04,,East,35,Premium,Fiber,Month-to-Month,UPI,1723,0,3.2,157.4,1,0,0
C104227,2023-04-05,2025-06-01,North,30,Standard,Fiber,Month-to-Month,Credit Card,1326,2,2.7,86.3,4,1,1
C104228,2023-11-16,2024-05-31,East,36,Premium,Broadband,1 Year,UPI,1485,1,4.0,102.1,1,2,1
C104229,2023-08-01,,South,40,Basic,Fiber,Month-to-Month,Net Banking,772,0,3.3,21.3,4,0,0
C104230,2022-03-26,,Central,25,Basic,Broadband,1 Year,UPI,485,1,3.3,77.3,0,1,0
C104231,2025-11-27,,North,43,Premium,Fiber,1 Year,Credit Card,1765,1,3.8,58.2,2,0,0
C104232,2025-05-09,2025-11-14,West,32,Standard,Broadband,1 Year,Credit Card,810,4,2.8,37.8,0,0,1
C104233,2025-09-27,,West,40,Premium,Fiber,2 Year,Net Banking,1580,0,3.3,157.7,0,0,0
C104234,2025-08-07,,North,30,Basic,Fiber,2 Year,UPI,798,0,4.0,36.8,3,0,0
C104235,2025-02-01,,North,51,Basic,5G,Month-to-Month,Credit Card,781,2,2.7,47.5,3,0,0
C104236,2025-12-15,,South,49,Basic,Broadband,1 Year,Credit Card,567,1,4.7,23.3,2,0,0
C104237,2024-08-22,,West,25,Standard,5G,Month-to-Month,Auto-debit,1221,1,3.3,85.3,2,0,0
C104238,2023-09-29,,East,44,Premium,5G,Month-to-Month,Net Banking,1797,1,4.2,179.1,1,1,0
C104239,2025-12-13,,East,55,Premium,Fiber,1 Year,UPI,1889,0,4.5,54.0,3,0,0
C104240,2022-06-24,2023-01-21,West,27,Basic,Fiber,1 Year,Auto-debit,486,4,2.6,50.2,0,1,1
C104241,2025-07-09,,West,28,Standard,Fiber,2 Year,UPI,1177,1,2.9,115.7,2,0,0
C104242,2024-05-04,,East,47,Basic,Broadband,1 Year,UPI,757,0,4.3,22.7,4,0,0
C104243,2022-07-25,,East,22,Basic,Fiber,1 Year,UPI,731,2,2.3,47.5,3,0,0
C104244,2024-12-26,,West,29,Basic,Fiber,1 Year,Credit Card,869,2,2.4,45.4,4,1,0
C104245,2024-07-30,,South,26,Standard,5G,Month-to-Month,Net Banking,1018,1,4.0,88.1,1,0,0
